ID,B2,B3,B4,B5,B6,B7,Class,nbr,ndsi,ndvi,Season
2_1_4_719,0.09893126,0.09650277,0.09084417,0.30839393,0.23909959,0.14148867,ag,0.37099737,-0.42489815,0.54491234,2
2_1_4_720,0.09471088,0.091622226,0.07764076,0.32386076,0.21884651,0.120103866,ag,0.4589485,-0.4097813,0.613248,2
2_1_4_721,0.09471088,0.091622226,0.07764076,0.32386076,0.21884651,0.120103866,ag,0.4589485,-0.4097813,0.613248,2
2_1_4_722,0.09440438,0.092140935,0.07596675,0.3272795,0.21830423,0.11942012,ag,0.4653225,-0.40639478,0.623224,2
2_1_4_723,0.09372063,0.09166938,0.078324504,0.31277934,0.21375376,0.11946727,ag,0.44722632,-0.3997221,0.59946954,2
2_1_4_724,0.09409787,0.08999538,0.07889037,0.28347248,0.21019356,0.12074046,ag,0.40258983,-0.40040845,0.56457806,2
2_1_4_725,0.094875924,0.09122141,0.07893752,0.2852408,0.21307002,0.120410375,ag,0.40633538,-0.40043393,0.5664897,2
2_1_4_726,0.094875924,0.09122141,0.07893752,0.2852408,0.21307002,0.120410375,ag,0.40633538,-0.40043393,0.5664897,2
2_1_4_727,0.09501739,0.09157507,0.08035217,0.28832352,0.21651234,0.124300666,ag,0.39751148,-0.4055254,0.5641038,2
2_1_4_728,0.09761091,0.09492308,0.08695388,0.2945499,0.23042308,0.13434468,ag,0.37353054,-0.41647947,0.54415196,2
2_1_4_729,0.09831824,0.0953239,0.088863656,0.29695803,0.2339597,0.13896587,ag,0.36243057,-0.4210225,0.5393537,2
2_1_4_730,0.09718652,0.09433364,0.08494979,0.29559126,0.2291263,0.13321297,ag,0.37867698,-0.41672134,0.5535315,2
2_1_4_731,0.09718652,0.09433364,0.08494979,0.29559126,0.2291263,0.13321297,ag,0.37867698,-0.41672134,0.5535315,2
2_1_4_732,0.09287184,0.09016042,0.07507081,0.30931345,0.20010239,0.108433,ag,0.4808669,-0.37876698,0.60939705,2
2_1_4_733,0.094592996,0.09164581,0.08082373,0.30648413,0.21660665,0.12210796,ag,0.43019032,-0.40538475,0.5826383,2
2_1_4_734,0.09551252,0.091810845,0.08433677,0.30353695,0.2252596,0.13059586,ag,0.39835986,-0.42088047,0.56513286,2
2_1_4_735,0.09796458,0.093154766,0.08742543,0.29137096,0.23879309,0.14799607,ag,0.32632145,-0.43873855,0.5384041,2
2_1_4_736,0.098459706,0.093767785,0.086529486,0.2892254,0.24159881,0.14394073,ag,0.3354017,-0.44080427,0.5394365,2
2_1_4_737,0.098954834,0.09614911,0.090183996,0.28906035,0.24390942,0.14469522,ag,0.332826,-0.43451434,0.52440166,2
2_1_4_738,0.098954834,0.09614911,0.090183996,0.28906035,0.24390942,0.14469522,ag,0.332826,-0.43451434,0.52440166,2
2_1_4_739,0.09725726,0.094569415,0.08605793,0.2863018,0.22884338,0.13288288,ag,0.36599362,-0.41517827,0.5377699,2
2_1_4_740,0.096219845,0.09275395,0.08207333,0.28717417,0.21964815,0.12703566,ag,0.38661203,-0.4061887,0.5554563,2
2_1_4_741,0.09673855,0.093366966,0.08195545,0.30228734,0.22094491,0.12498441,ag,0.41496524,-0.40589604,0.57341844,2
2_1_4_742,0.09673855,0.093366966,0.08195545,0.30228734,0.22094491,0.12498441,ag,0.41496524,-0.40589604,0.57341844,2
2_1_4_743,0.094475105,0.0915515,0.07766434,0.30884188,0.20771793,0.11420949,ag,0.460068,-0.38816673,0.59812117,2
2_1_4_744,0.093649894,0.09086775,0.07504723,0.3196404,0.20394552,0.11107368,ag,0.48423475,-0.38355726,0.6197133,2
2_1_4_745,0.095913336,0.093036875,0.08115381,0.30815816,0.21585217,0.12064615,ag,0.4372904,-0.39760327,0.58309114,2
2_1_4_746,0.09614911,0.09320192,0.08113023,0.3111525,0.21851642,0.12232015,ag,0.4356269,-0.40201196,0.58636856,2
2_1_4_747,0.09614911,0.09320192,0.08113023,0.3111525,0.21851642,0.12232015,ag,0.4356269,-0.40201196,0.58636856,2
2_1_4_748,0.096219845,0.09362631,0.08299286,0.30490446,0.22030832,0.12406489,ag,0.42156756,-0.40352988,0.57208854,2
2_1_4_749,0.097351566,0.094168596,0.086930305,0.29766616,0.22865476,0.13434468,ag,0.3780495,-0.41659367,0.5479402,2
2_1_4_750,0.09756376,0.092848256,0.0835823,0.30158,0.22726369,0.1309731,ag,0.39441842,-0.41990134,0.5659892,2
2_1_4_751,0.094805196,0.09013684,0.076815546,0.31096387,0.21396597,0.11916077,ag,0.44592446,-0.40719494,0.60381836,2
2_1_4_752,0.094805196,0.09013684,0.076815546,0.31096387,0.21396597,0.11916077,ag,0.44592446,-0.40719494,0.60381836,2
2_1_4_753,0.09739872,0.09506454,0.08546849,0.30990288,0.22891411,0.13076091,ag,0.40652755,-0.41314316,0.5676546,2
2_1_4_754,0.09709221,0.09402713,0.084996946,0.29417667,0.22757019,0.13116172,ag,0.38325945,-0.4152493,0.5516727,2
2_1_4_755,0.09636131,0.0911271,0.0801164,0.2796765,0.2204262,0.12797876,ag,0.37212262,-0.4150144,0.5546527,2
2_1_4_756,0.094475105,0.090301886,0.07665051,0.2910173,0.21231554,0.12022176,ag,0.41531935,-0.40319443,0.58304477,2
2_1_4_757,0.094475105,0.090301886,0.07665051,0.2910173,0.21231554,0.12022176,ag,0.41531935,-0.40319443,0.58304477,2
2_1_4_758,0.09527674,0.09157507,0.08124812,0.29107875,0.21604079,0.124677904,ag,0.40023616,-0.40461412,0.5635656,2
2_1_4_759,0.097846694,0.0953239,0.091858,0.297457,0.23362961,0.13896587,ag,0.36315954,-0.42044154,0.5281045,2
2_1_4_760,0.097021475,0.09247102,0.08575143,0.2967845,0.22799459,0.13700895,ag,0.36832172,-0.42289585,0.55166864,2
2_1_4_761,0.09860117,0.093862094,0.08721323,0.297457,0.23464344,0.13783416,ag,0.36670363,-0.42855093,0.5465559,2
2_1_4_762,0.09860117,0.093862094,0.08721323,0.297457,0.23464344,0.13783416,ag,0.36670363,-0.42855093,0.5465559,2
2_1_4_763,0.093437694,0.08817991,0.07665051,0.28574184,0.203026,0.114893235,ag,0.42644444,-0.39438105,0.576975,2
2_1_4_764,0.093154766,0.08909943,0.078018,0.28646684,0.20715207,0.119090036,ag,0.41270858,-0.3984879,0.5718999,2
2_1_4_765,0.097752385,0.09291899,0.08678883,0.287127,0.23065884,0.1364431,ag,0.35574725,-0.42567766,0.5357841,2
2_1_4_766,0.09730441,0.089688875,0.082544886,0.28415623,0.23221496,0.14318626,ag,0.3298759,-0.4427598,0.5497975,2
2_1_4_767,0.097941004,0.091858,0.08737827,0.26821783,0.23822723,0.14813754,ag,0.28840816,-0.4434286,0.50855327,2
2_1_4_768,0.09838898,0.09393282,0.09063197,0.2709764,0.23806219,0.14643995,ag,0.29835066,-0.43413112,0.49872857,2
2_1_4_769,0.09838898,0.09393282,0.09063197,0.2709764,0.23806219,0.14643995,ag,0.29835066,-0.43413112,0.49872857,2
2_1_4_770,0.0960548,0.09011327,0.08278066,0.2686658,0.22108637,0.13330728,ag,0.33673528,-0.4208652,0.5289145,2
2_1_4_771,0.09473446,0.08827422,0.0772871,0.26673245,0.21481475,0.12682346,ag,0.35549968,-0.41750294,0.55068195,2
2_1_4_772,0.09412144,0.08862788,0.07507081,0.29905722,0.20811874,0.11788758,ag,0.4345171,-0.40266964,0.5986892,2
2_1_4_773,0.09412144,0.08862788,0.07507081,0.29905722,0.20811874,0.11788758,ag,0.4345171,-0.40266964,0.5986892,2
2_1_4_774,0.09369705,0.088132754,0.0738212,0.30879474,0.20248371,0.1124176,ag,0.46621886,-0.39347723,0.61412376,2
2_1_4_775,0.09409787,0.08822706,0.07365616,0.309785,0.20635043,0.114280224,ag,0.46102527,-0.4009925,0.6158151,2
2_1_4_776,0.09572472,0.09115068,0.07782938,0.30818173,0.2139424,0.11977378,ag,0.44025126,-0.40247297,0.59675056,2
2_1_4_777,0.09518243,0.091009215,0.07815947,0.3120013,0.21314076,0.120598994,ag,0.44244605,-0.40155038,0.59934735,2
2_1_4_778,0.09518243,0.091009215,0.07815947,0.3120013,0.21314076,0.120598994,ag,0.44244605,-0.40155038,0.59934735,2
2_1_4_779,0.09431007,0.0892409,0.07530659,0.31761274,0.20715207,0.114586726,ag,0.46975073,-0.39782038,0.6166817,2
2_1_4_780,0.09673855,0.09141003,0.08075299,0.30825245,0.2186579,0.12333399,ag,0.42846218,-0.41038704,0.5848233,2
2_1_4_781,0.09539463,0.089052275,0.076202534,0.31211916,0.21398954,0.120103866,ag,0.4442505,-0.4122773,0.6075288,2
2_1_4_782,0.09423933,0.08971245,0.07627326,0.3151371,0.21259847,0.118877836,ag,0.45219472,-0.40648887,0.6102645,2
2_1_4_783,0.09423933,0.08971245,0.07627326,0.3151371,0.21259847,0.118877836,ag,0.45219472,-0.40648887,0.6102645,2
2_1_4_784,0.09676213,0.093555585,0.08584574,0.3095492,0.22922061,0.13366094,ag,0.39685073,-0.4203068,0.56577224,2
2_1_4_785,0.09902557,0.094899505,0.08994822,0.29820845,0.24070287,0.14181876,ag,0.35540912,-0.4344527,0.5365365,2
2_1_4_786,0.096101955,0.09020758,0.079857044,0.29816127,0.22304331,0.12821454,ag,0.39858437,-0.4240554,0.5774964,2
2_1_4_787,0.09433364,0.08945309,0.07603749,0.303089,0.20811874,0.11696806,ag,0.4430849,-0.39877984,0.59888065,2
2_1_4_788,0.09433364,0.08945309,0.07603749,0.303089,0.20811874,0.11696806,ag,0.4430849,-0.39877984,0.59888065,2
2_1_4_789,0.09787027,0.092235245,0.085303456,0.29734856,0.22443438,0.13208124,ag,0.38485295,-0.41746706,0.55414605,2
2_1_4_790,0.09817678,0.09265964,0.08629371,0.30474648,0.22874907,0.13427396,ag,0.388302,-0.4234155,0.5586453,2
2_1_4_791,0.095913336,0.08820349,0.07738141,0.30344477,0.21658307,0.12618686,ag,0.41258115,-0.42121142,0.59361297,2
2_1_4_792,0.09676213,0.091905154,0.08436035,0.30094987,0.22691002,0.1358065,ag,0.37811324,-0.4234581,0.5621172,2
2_1_4_793,0.09676213,0.091905154,0.08436035,0.30094987,0.22691002,0.1358065,ag,0.37811324,-0.4234581,0.5621172,2
2_1_4_794,0.094758034,0.08810918,0.08037575,0.29277095,0.2117261,0.12536165,ag,0.4003737,-0.41228276,0.5692003,2
2_1_4_795,0.093532,0.08584574,0.073043145,0.2824351,0.20151703,0.11557698,ag,0.41922876,-0.40252706,0.58904296,2
2_1_4_796,0.09546536,0.08940594,0.07891394,0.28864893,0.2178091,0.1284503,ag,0.38407797,-0.41795856,0.5706098,2
2_1_5_0,0.13554811,0.14166182,0.17831731,0.32581657,0.3875355,0.29251972,ag,0.0538491,-0.46461627,0.29257956,2
2_1_5_1,0.13655445,0.14320122,0.17986587,0.3212266,0.38888597,0.29129192,ag,0.04887146,-0.46173778,0.2821051,2
2_1_5_2,0.13655445,0.14320122,0.17986587,0.3212266,0.38888597,0.29129192,ag,0.04887146,-0.46173778,0.2821051,2
2_1_5_3,0.13397422,0.1393806,0.17469506,0.31910184,0.38064703,0.28686354,ag,0.053201564,-0.46394923,0.29244164,2
2_1_5_4,0.13164067,0.13609102,0.17003685,0.3106916,0.37286943,0.28169352,ag,0.048951395,-0.46521965,0.29258668,2
2_1_5_5,0.13005525,0.13328852,0.16668172,0.29391307,0.36336064,0.2754769,ag,0.0323788,-0.4632488,0.27623272,2
2_1_5_6,0.13065876,0.13284945,0.16340332,0.28690392,0.36312914,0.27717993,ag,0.017238555,-0.4642936,0.27425852,2
2_1_5_7,0.13065876,0.13284945,0.16340332,0.28690392,0.36312914,0.27717993,ag,0.017238555,-0.4642936,0.27425852,2
2_1_5_8,0.13204779,0.13433076,0.16429086,0.29394737,0.36813748,0.27884206,ag,0.026371483,-0.4653164,0.28294563,2
2_1_5_9,0.13043419,0.13055755,0.1591815,0.27877253,0.35597372,0.26995403,ag,0.01607086,-0.4633128,0.27306753,2
2_1_5_10,0.1291981,0.12942123,0.15727979,0.2867306,0.36065662,0.2734052,ag,0.023789577,-0.47183397,0.29154903,2
2_1_5_11,0.12993042,0.13107045,0.16003713,0.28488183,0.3658134,0.27959993,ag,0.00935707,-0.47243023,0.280601,2
2_1_5_12,0.12993042,0.13107045,0.16003713,0.28488183,0.3658134,0.27959993,ag,0.00935707,-0.47243023,0.280601,2
2_1_5_13,0.13043821,0.13227955,0.16285983,0.29301468,0.36439192,0.2783714,ag,0.025627648,-0.46733585,0.28550586,2
2_1_5_14,0.133264,0.13719133,0.17011842,0.30294636,0.3756577,0.28261518,ag,0.034720816,-0.46498358,0.28078172,2
2_1_5_15,0.13392271,0.13898519,0.17197408,0.29679608,0.3750133,0.2797177,ag,0.029623523,-0.4592,0.2662755,2
2_1_5_16,0.13291812,0.13671637,0.16919062,0.30388808,0.36430073,0.2725624,ag,0.054342337,-0.4542447,0.28472528,2
2_1_5_17,0.13291812,0.13671637,0.16919062,0.30388808,0.36430073,0.2725624,ag,0.054342337,-0.4542447,0.28472528,2
2_1_5_18,0.1309779,0.13122267,0.16204366,0.31263465,0.32910326,0.24567321,ag,0.11993641,-0.42987064,0.31724852,2
2_1_5_19,0.13006474,0.13330665,0.16467512,0.31549448,0.34567106,0.25622916,ag,0.10366078,-0.44337013,0.31409603,2
2_1_5_20,0.1301369,0.13295013,0.16433239,0.3172295,0.35218468,0.26308292,ag,0.09330592,-0.45190442,0.31750253,2
2_1_5_21,0.13173035,0.13475946,0.16667332,0.30557457,0.36559552,0.27672008,ag,0.049553074,-0.4613446,0.29412785,2
2_1_5_22,0.13173035,0.13475946,0.16667332,0.30557457,0.36559552,0.27672008,ag,0.049553074,-0.4613446,0.29412785,2
2_1_5_23,0.13199976,0.1337442,0.1634987,0.29453057,0.36383778,0.27561766,ag,0.03317192,-0.46242347,0.2860775,2
2_1_5_24,0.13123262,0.13453028,0.16450933,0.2993945,0.3720975,0.2805372,ag,0.032516416,-0.46891865,0.29076105,2
2_1_5_25,0.13256529,0.13695353,0.16855451,0.31288153,0.37333205,0.27861527,ag,0.05793144,-0.4632279,0.2997844,2
2_1_5_26,0.13256529,0.13695353,0.16855451,0.31288153,0.37333205,0.27861527,ag,0.05793144,-0.4632279,0.2997844,2
2_1_5_27,0.13309148,0.13837248,0.17078832,0.32348862,0.3689099,0.2731232,ag,0.08441907,-0.4544558,0.30893674,2
2_1_5_28,0.13492101,0.14024432,0.17437473,0.3242112,0.3705087,0.2769653,ag,0.0785891,-0.4508331,0.30052286,2
2_1_5_29,0.13296181,0.13801454,0.16957992,0.31620663,0.37041956,0.27735433,ag,0.0654563,-0.4570996,0.3018336,2
2_1_5_30,0.13404839,0.13906345,0.17413923,0.32415712,0.38317978,0.29002166,ag,0.05557903,-0.467438,0.30106157,2
2_1_5_31,0.13328645,0.1383176,0.17248651,0.3166567,0.37782282,0.28514892,ag,0.052355427,-0.46403113,0.29474026,2
2_1_5_32,0.13328645,0.1383176,0.17248651,0.3166567,0.37782282,0.28514892,ag,0.052355427,-0.46403113,0.29474026,2
2_1_5_33,0.13347563,0.13813041,0.17270848,0.30863065,0.37703443,0.2860078,ag,0.03804472,-0.46374285,0.28238338,2
2_1_5_34,0.13010527,0.13337967,0.1661104,0.30340892,0.3662422,0.27859485,ag,0.042635582,-0.46607754,0.29242358,2
2_1_5_35,0.12839594,0.13063525,0.16254741,0.2617234,0.3540796,0.2698285,ag,-0.015247992,-0.46098104,0.23375633,2
2_1_5_36,0.12999776,0.13171029,0.16246426,0.2767802,0.35625523,0.2721258,ag,0.008479371,-0.4601656,0.2602558,2
2_1_5_37,0.12999776,0.13171029,0.16246426,0.2767802,0.35625523,0.2721258,ag,0.008479371,-0.4601656,0.2602558,2
2_1_5_38,0.1291435,0.13026921,0.15993893,0.29060137,0.35542777,0.27137476,ag,0.034212504,-0.46357825,0.29001278,2
2_1_5_39,0.13036087,0.13107654,0.16040698,0.29661858,0.36032748,0.27373475,ag,0.040122204,-0.4665223,0.29803935,2
2_1_5_40,0.12845688,0.12792727,0.15589482,0.28954256,0.35570055,0.27014035,ag,0.034666426,-0.4709681,0.30003712,2
2_1_5_41,0.1273565,0.1272783,0.15478349,0.28300878,0.35985786,0.2735245,ag,0.017041732,-0.47744262,0.29289073,2
2_1_5_42,0.1273565,0.1272783,0.15478349,0.28300878,0.35985786,0.2735245,ag,0.017041732,-0.47744262,0.29289073,2
2_1_5_43,0.13069123,0.13284855,0.1635608,0.29502988,0.36789733,0.27659607,ag,0.032248028,-0.46939734,0.28668067,2
2_1_5_44,0.13284191,0.13719794,0.16953042,0.3065142,0.37215614,0.278632,ag,0.047650006,-0.46128657,0.2877541,2
2_1_5_45,0.13313518,0.1385499,0.1713838,0.3094191,0.37120494,0.2763145,ag,0.056518182,-0.45640576,0.2870933,2
2_1_5_46,0.13195375,0.13498548,0.1673522,0.31222343,0.34886125,0.26015088,ag,0.0909764,-0.44203207,0.30208215,2
2_1_5_47,0.13195375,0.13498548,0.1673522,0.31222343,0.34886125,0.26015088,ag,0.0909764,-0.44203207,0.30208215,2
2_1_5_48,0.12309572,0.12157856,0.1461252,0.31925505,0.30686438,0.21867293,ag,0.18698065,-0.43246323,0.37201807,2
2_1_5_49,0.12613888,0.12806278,0.15537255,0.32116276,0.31480032,0.22840011,ag,0.16879351,-0.42165974,0.3479075,2
2_1_5_50,0.12689593,0.12639485,0.15389608,0.32064894,0.31724286,0.23593102,ag,0.15221158,-0.43018886,0.35139525,2
2_1_5_51,0.124232,0.12520908,0.14963433,0.32032853,0.329688,0.24246147,ag,0.138359,-0.44950593,0.36320785,2
2_1_5_52,0.124232,0.12520908,0.14963433,0.32032853,0.329688,0.24246147,ag,0.138359,-0.44950593,0.36320785,2
2_1_5_53,0.13212395,0.13713697,0.16861115,0.31355625,0.3707992,0.27527535,ag,0.065011635,-0.46002284,0.30061156,2
2_1_5_54,0.13281372,0.13636869,0.16685867,0.30393732,0.36949554,0.2744852,ag,0.050917994,-0.46084866,0.29116356,2
2_1_5_55,0.13146207,0.13502482,0.16485375,0.3100931,0.365511,0.2698991,ag,0.06930094,-0.4604789,0.30580127,2
2_1_5_56,0.13146207,0.13502482,0.16485375,0.3100931,0.365511,0.2698991,ag,0.06930094,-0.4604789,0.30580127,2
2_1_5_57,0.1312648,0.13601217,0.16619995,0.31708178,0.36161125,0.26480383,ag,0.08984232,-0.45335302,0.31220263,2
2_1_5_58,0.12991631,0.1334906,0.1628046,0.32171616,0.35712075,0.26040587,ag,0.10532206,-0.45581934,0.32797676,2
2_1_5_59,0.13296181,0.13801454,0.16957992,0.31620663,0.37041956,0.27735433,ag,0.0654563,-0.4570996,0.3018336,2
2_1_5_60,0.13319096,0.13853809,0.17137258,0.31994855,0.37836325,0.28305218,ag,0.06118795,-0.463967,0.30240095,2
2_1_5_61,0.13374934,0.13820687,0.17031188,0.31667262,0.37824884,0.2837687,ag,0.05479954,-0.46478713,0.30054498,2
2_1_5_62,0.13374934,0.13820687,0.17031188,0.31667262,0.37824884,0.2837687,ag,0.05479954,-0.46478713,0.30054498,2
2_1_5_63,0.13376686,0.13810077,0.1706825,0.30962574,0.3764575,0.2807022,ag,0.04899572,-0.46322593,0.2892793,2
2_1_5_64,0.12981397,0.13298252,0.16443317,0.29698747,0.35951394,0.2693044,ag,0.048884824,-0.4599656,0.28727433,2
2_1_5_65,0.12930623,0.13235319,0.16339296,0.2702736,0.35324535,0.267368,ag,0.005404357,-0.45488638,0.2464581,2
2_1_5_66,0.12926915,0.13199407,0.16339499,0.28695905,0.35420227,0.2674261,ag,0.035233535,-0.45703387,0.27437094,2
2_1_5_67,0.12926915,0.13199407,0.16339499,0.28695905,0.35420227,0.2674261,ag,0.035233535,-0.45703387,0.27437094,2
2_1_5_68,0.12902935,0.13179252,0.1633369,0.29369962,0.35995483,0.275037,ag,0.03281419,-0.46398282,0.2852348,2
2_1_5_69,0.13280252,0.13637248,0.16832888,0.3118559,0.3761164,0.28696442,ag,0.041567553,-0.46780318,0.29889956,2
2_1_5_70,0.13039824,0.1319506,0.16098168,0.29422405,0.367768,0.28033772,ag,0.024168564,-0.47190037,0.292708,2
2_1_5_71,0.13015842,0.13123491,0.15946205,0.28877074,0.3679499,0.28170946,ag,0.012377771,-0.4742031,0.28848556,2
2_1_5_72,0.13015842,0.13123491,0.15946205,0.28877074,0.3679499,0.28170946,ag,0.012377771,-0.4742031,0.28848556,2
2_1_5_73,0.13269037,0.13619733,0.16615108,0.3049262,0.37361842,0.28239828,ag,0.038356826,-0.4656998,0.29459098,2
2_1_5_74,0.13465762,0.14030668,0.17276132,0.31945616,0.37731403,0.28451967,ag,0.05784418,-0.4578784,0.2980285,2
2_1_5_75,0.13466796,0.14126354,0.17412129,0.32335758,0.37723026,0.27804187,ag,0.07535044,-0.45510036,0.29998517,2
2_1_5_76,0.13236117,0.1366143,0.16853331,0.32236868,0.35236895,0.25919038,ag,0.10863609,-0.4412312,0.31337288,2
2_1_5_77,0.13236117,0.1366143,0.16853331,0.32236868,0.35236895,0.25919038,ag,0.10863609,-0.4412312,0.31337288,2
2_1_5_78,0.12512477,0.12609698,0.15285237,0.32032993,0.30107868,0.21437165,ag,0.1981634,-0.4096247,0.35393876,2
2_1_5_79,0.12226074,0.12196383,0.14523068,0.32242903,0.290549,0.20956059,ag,0.21216287,-0.40867862,0.37890446,2
2_1_5_80,0.1279675,0.12967405,0.15741706,0.32193393,0.31880486,0.23363526,ag,0.1589337,-0.42171618,0.34320754,2
2_1_5_81,0.12684125,0.13217232,0.1589515,0.3211399,0.34880012,0.25453413,ag,0.115700506,-0.45039546,0.33782816,2
2_1_5_82,0.12684125,0.13217232,0.1589515,0.3211399,0.34880012,0.25453413,ag,0.115700506,-0.45039546,0.33782816,2
2_1_5_83,0.13254946,0.13807458,0.16851048,0.3226641,0.36618575,0.26908132,ag,0.0905504,-0.45236787,0.31384692,2
2_1_5_84,0.13252762,0.13720712,0.16651389,0.31234753,0.3664937,0.269414,ag,0.07379918,-0.4552039,0.30454248,2
2_1_5_85,0.13055232,0.13297759,0.16079326,0.29759565,0.358288,0.26276147,ag,0.062164243,-0.4586326,0.29844177,2
2_1_5_86,0.13055232,0.13297759,0.16079326,0.29759565,0.358288,0.26276147,ag,0.062164243,-0.4586326,0.29844177,2
2_1_5_87,0.12944075,0.1313896,0.15859832,0.29571083,0.35476753,0.26077557,ag,0.062778294,-0.4594768,0.30180442,2
2_1_5_88,0.12916473,0.13025707,0.15737261,0.29923427,0.34787124,0.25654006,ag,0.07681933,-0.4551376,0.31068665,2
2_1_5_89,0.1276952,0.12736456,0.15185761,0.2921444,0.35121587,0.26446623,ag,0.049726255,-0.4677402,0.31595978,2
2_1_5_90,0.13486493,0.14054617,0.1739485,0.31909072,0.37879252,0.28295007,ag,0.060030233,-0.45874947,0.29438272,2
2_1_5_91,0.1347315,0.13982475,0.17176905,0.31762475,0.37806043,0.2836939,ag,0.056427382,-0.4600164,0.2980334,2
2_1_5_92,0.1347315,0.13982475,0.17176905,0.31762475,0.37806043,0.2836939,ag,0.056427382,-0.4600164,0.2980334,2
2_1_5_93,0.13363779,0.13798663,0.17045538,0.31532803,0.3715523,0.27890286,ag,0.061298013,-0.4583863,0.29822478,2
2_1_5_94,0.13031685,0.13416886,0.16558413,0.2970583,0.35887873,0.26838025,ag,0.05071826,-0.45575696,0.28418097,2
2_1_5_95,0.12916964,0.13091525,0.16105793,0.2911604,0.35017252,0.2638015,ag,0.049298737,-0.45575315,0.28769836,2
2_1_5_96,0.13061589,0.13499296,0.16774035,0.31045717,0.361001,0.27041516,ag,0.06893428,-0.45566696,0.29844743,2
2_1_5_97,0.13061589,0.13499296,0.16774035,0.31045717,0.361001,0.27041516,ag,0.06893428,-0.45566696,0.29844743,2
2_1_5_98,0.13199946,0.13694122,0.17100234,0.30492622,0.3656202,0.27729514,ag,0.047458023,-0.45502692,0.2813949,2
2_1_5_99,0.13590321,0.14226359,0.17743972,0.3213743,0.38385537,0.291624,ag,0.048532415,-0.45919612,0.2885536,2
2_1_5_100,0.13215098,0.13503572,0.16534227,0.29657903,0.37170297,0.28199235,ag,0.02521156,-0.46704,0.28411064,2
2_1_5_101,0.13098362,0.13078263,0.15835477,0.28362042,0.3582007,0.27388006,ag,0.01747147,-0.46508348,0.28342235,2
2_1_5_102,0.13098362,0.13078263,0.15835477,0.28362042,0.3582007,0.27388006,ag,0.01747147,-0.46508348,0.28342235,2
2_1_5_103,0.13301066,0.13673213,0.16712376,0.310996,0.37016287,0.27809566,ag,0.05584926,-0.46051103,0.30091253,2
2_1_5_104,0.13466048,0.14101227,0.17389446,0.32709184,0.37494588,0.27956864,ag,0.07833575,-0.4533965,0.30579156,2
2_1_5_105,0.13514812,0.14111145,0.17390594,0.32775825,0.36910814,0.26957124,ag,0.09741191,-0.44685993,0.30668387,2
2_1_5_106,0.13240945,0.13979948,0.17253187,0.32560712,0.36612946,0.2665517,ag,0.09972902,-0.44735527,0.30729425,2
2_1_5_107,0.13240945,0.13979948,0.17253187,0.32560712,0.36612946,0.2665517,ag,0.09972902,-0.44735527,0.30729425,2
2_1_5_108,0.12823173,0.13159873,0.16044725,0.32322097,0.33974916,0.24410674,ag,0.13945067,-0.4416068,0.33654,2
2_1_5_109,0.12218137,0.12201928,0.14529991,0.31780437,0.29028028,0.20570609,ag,0.21412806,-0.40810376,0.37249592,2
2_1_5_110,0.12627888,0.12895668,0.15539058,0.3184021,0.31750056,0.22703671,ag,0.16750805,-0.4223112,0.34405667,2
2_1_5_111,0.13146982,0.13714302,0.16839753,0.31919545,0.36218637,0.26192892,ag,0.09854437,-0.4506912,0.30927008,2
2_1_5_112,0.13146982,0.13714302,0.16839753,0.31919545,0.36218637,0.26192892,ag,0.09854437,-0.4506912,0.30927008,2
2_1_5_113,0.13161846,0.13718902,0.1670835,0.32492203,0.3641705,0.26671153,ag,0.09838944,-0.45273197,0.3208064,2
