system:index,Class,NDVI,NDVI_variance
2_20_748,0,0.52855253,0.021197384
2_20_749,0,0.477897,0.013797475
2_20_750,0,0.477897,0.013797475
2_20_751,0,0.48511806,0.013980246
2_20_752,0,0.48937023,0.014563371
2_20_753,0,0.49339992,0.015343969
2_20_754,0,0.49339992,0.015343969
2_20_755,0,0.506645,0.017184773
2_20_756,0,0.5068529,0.016562699
2_20_757,0,0.4925491,0.015138353
2_20_758,0,0.48892835,0.014737218
2_20_759,0,0.48892835,0.014737218
2_20_760,0,0.4938802,0.015624355
2_20_761,0,0.51620597,0.018568393
2_20_762,0,0.52468383,0.020018798
2_20_763,0,0.5273316,0.019738058
2_20_764,0,0.5273316,0.019738058
2_20_765,0,0.519766,0.018461305
2_20_766,0,0.516339,0.017432939
2_20_767,0,0.50489604,0.015991929
2_20_768,0,0.5041888,0.015811481
2_20_769,0,0.5041888,0.015811481
2_20_770,0,0.50678045,0.017099835
2_20_771,0,0.5085306,0.016856071
2_20_772,0,0.49456272,0.015210688
2_20_773,0,0.49117845,0.014829455
2_20_774,0,0.49117845,0.014829455
2_20_775,0,0.49216175,0.015489524
2_20_776,0,0.49002606,0.015369158
2_20_777,0,0.43303663,0.010214707
2_20_778,0,0.43303663,0.010214707
2_20_779,0,0.39625773,0.007385051
2_20_780,0,0.38740692,0.007267056
2_20_781,0,0.36875203,0.006458888
2_20_782,0,0.3385797,0.001392329
2_20_783,0,0.38978654,0.00210746
2_20_784,0,0.4129457,0.002582629
2_20_785,0,0.4129457,0.005964404
2_20_786,0,0.41447285,0.007523221
2_20_787,0,0.40867656,0.007760528
2_20_788,0,0.41583574,0.010364295
2_20_789,0,0.40598235,0.009327134
2_20_790,0,0.40598235,0.009327134
2_20_791,0,0.4197547,0.010325029
2_20_792,0,0.4356489,0.011669036
2_20_793,0,0.4318228,0.011574249
2_20_794,0,0.4318228,0.011574249
2_20_795,0,0.42162308,0.010831784
2_20_796,0,0.40234038,0.00938384
2_20_797,0,0.4055744,0.009722407
2_20_798,0,0.42129138,0.010988439
2_20_799,0,0.42129138,0.010988439
2_20_800,0,0.43980148,0.009815888
2_20_801,0,0.43211573,0.009416129
2_20_802,0,0.42245838,0.008709806
2_20_803,0,0.45174766,0.011165231
2_20_804,0,0.45174766,0.011165231
2_20_805,0,0.46620834,0.011813105
2_20_806,0,0.45965737,0.011015909
2_20_807,0,0.4523974,0.010417428
2_20_808,0,0.45019037,0.010421398
2_20_809,0,0.45019037,0.010421398
2_20_810,0,0.45961195,0.011797822
2_20_811,0,0.4731647,0.013303979
2_20_812,0,0.4775733,0.013840024
2_20_813,0,0.45066234,0.010775415
2_20_814,0,0.45066234,0.010775415
2_20_815,0,0.4484386,0.010372139
2_20_816,0,0.45522788,0.010721822
2_20_817,0,0.45651594,0.011450559
2_20_818,0,0.45651594,0.011450559
2_20_819,0,0.45315084,0.011059242
2_20_820,0,0.44084018,0.009675354
2_20_821,0,0.4399626,0.009743864
2_20_822,0,0.44091913,0.009805686
2_20_823,0,0.44091913,0.009805686
2_20_824,0,0.45273173,0.01088435
2_20_825,0,0.4611271,0.012057467
2_20_826,0,0.4660951,0.012773725
2_20_827,0,0.47986555,0.013397381
2_20_828,0,0.47986555,0.013397381
2_20_829,0,0.48876625,0.014932231
2_20_830,0,0.4820933,0.013548316
2_20_831,0,0.46956578,0.011757548
2_20_832,0,0.46972045,0.011659721
2_20_833,0,0.46972045,0.011659721
2_20_834,0,0.46996516,0.011923847
2_20_835,0,0.47669634,0.013025309
2_20_836,0,0.4814914,0.013435316
2_20_837,0,0.4814914,0.013435316
2_20_838,0,0.49117038,0.014260488
2_20_839,0,0.49726263,0.015442245
2_20_840,0,0.48741907,0.014626774
2_20_841,0,0.43339884,0.009831305
2_20_842,0,0.43339884,0.009831305
2_20_843,0,0.40615115,0.008299556
2_20_844,0,0.4074499,0.008923651
2_20_845,0,0.37596202,0.007017989
2_20_846,0,0.36524844,0.002934908
2_20_847,0,0.35022697,0.001390849
2_20_848,0,0.38276502,0.00182428
2_20_849,0,0.40170166,0.002275737
2_20_850,0,0.40170166,0.005179861
2_20_851,0,0.41893193,0.0070933
2_20_852,0,0.4224482,0.008511766
2_20_853,0,0.42881358,0.010574763
2_20_854,0,0.4260686,0.009875688
2_20_855,0,0.4260686,0.009875688
2_20_856,0,0.4316336,0.010434602
2_20_857,0,0.43189818,0.010435662
2_20_858,0,0.43011993,0.01039006
2_20_859,0,0.43011993,0.01039006
2_20_860,0,0.42483655,0.010474476
2_20_861,0,0.39555198,0.008656144
2_20_862,0,0.39595085,0.00897835
2_20_863,0,0.4139009,0.010573059
2_20_864,0,0.4139009,0.010573059
2_20_865,0,0.42652473,0.008762108
2_20_866,0,0.41462407,0.00807843
2_20_867,0,0.43533495,0.009753819
2_20_868,0,0.46684042,0.011619139
2_20_869,0,0.46684042,0.011619139
2_20_870,0,0.46736294,0.011217527
2_20_871,0,0.45707625,0.010594984
2_20_872,0,0.4449454,0.009872664
2_20_873,0,0.45053595,0.010471183
2_20_874,0,0.45053595,0.010471183
2_20_875,0,0.45092446,0.010641783
2_20_876,0,0.44791102,0.010655163
2_20_877,0,0.4563409,0.01132642
2_20_878,0,0.46216485,0.012589641
2_20_879,0,0.45247757,0.011604776
2_20_880,0,0.45053336,0.011122622
2_20_881,0,0.46076864,0.01154883
2_20_882,0,0.4551482,0.011474967
2_20_883,0,0.4551482,0.011474967
2_20_884,0,0.44434798,0.01044608
2_20_885,0,0.4405363,0.010050734
2_20_886,0,0.4389756,0.009870022
2_20_887,0,0.4316955,0.009223723
2_20_888,0,0.4316955,0.009223723
2_20_889,0,0.44052342,0.010033052
2_20_890,0,0.4548071,0.011406417
2_20_891,0,0.45336312,0.011467767
2_20_892,0,0.46029228,0.01165752
2_20_893,0,0.46029228,0.01165752
2_20_894,0,0.47584763,0.013574419
2_20_895,0,0.45880145,0.011568278
2_20_896,0,0.44951028,0.010262815
2_20_897,0,0.44951028,0.010262815
2_20_898,0,0.45944497,0.010733856
2_20_899,0,0.4654366,0.011302639
2_20_900,0,0.4721165,0.012262707
2_20_901,0,0.482777,0.013354604
2_20_902,0,0.482777,0.013354604
2_20_903,0,0.4992724,0.014969303
2_20_904,0,0.50932044,0.017076718
2_20_905,0,0.48082483,0.014005135
2_20_906,0,0.39251268,0.006196636
2_20_907,0,0.39251268,0.006196636
2_20_908,0,0.37752852,0.005003658
2_20_909,0,0.39970243,0.007566266
2_20_910,0,0.36202335,0.006282648
2_20_911,0,0.32406902,0.001146367
2_20_912,0,0.36880937,0.001962732
2_20_913,0,0.38088915,0.001755137
2_20_914,0,0.3914484,0.002030665
2_20_915,0,0.3914484,0.004682764
2_20_916,0,0.4134321,0.006466175
2_20_917,0,0.425797,0.007537443
2_20_918,0,0.41428852,0.008487508
2_20_919,0,0.41428852,0.008487508
2_20_920,0,0.40844327,0.007645209
2_20_921,0,0.4146931,0.008332006
2_20_922,0,0.42608345,0.009891549
2_20_923,0,0.42651653,0.010000005
2_20_924,0,0.42651653,0.010000005
2_20_925,0,0.42855185,0.010266306
2_20_926,0,0.40775385,0.00951556
2_20_927,0,0.4002412,0.009508263
2_20_928,0,0.40736303,0.009970508
2_20_929,0,0.40736303,0.009970508
2_20_930,0,0.4061241,0.007699051
2_20_931,0,0.42179772,0.008832171
2_20_932,0,0.46291736,0.011806282
2_20_933,0,0.48069608,0.012792533
2_20_934,0,0.48069608,0.012792533
2_20_935,0,0.4748094,0.012204601
2_20_936,0,0.46215275,0.011136816
2_20_937,0,0.45023823,0.009900621
2_20_938,0,0.45023823,0.009900621
2_20_939,0,0.45584378,0.010666246
2_20_940,0,0.45089108,0.011033519
2_20_941,0,0.45131326,0.01143861
2_20_942,0,0.46216485,0.012589641
2_20_943,0,0.46704236,0.013240291
2_20_944,0,0.45191738,0.011577058
2_20_945,0,0.4562347,0.011649785
2_20_946,0,0.46627915,0.0125302
2_20_947,0,0.45727915,0.012185909
2_20_948,0,0.45727915,0.012185909
2_20_949,0,0.44799948,0.010950596
2_20_950,0,0.44839123,0.010965273
2_20_951,0,0.44865733,0.011011756
2_20_952,0,0.4365037,0.009885608
2_20_953,0,0.4365037,0.009885608
2_20_954,0,0.44238898,0.010256692
2_20_955,0,0.45246097,0.011299104
2_20_956,0,0.4439185,0.010402778
2_20_957,0,0.44873908,0.011045608
2_20_958,0,0.44873908,0.011045608
2_20_959,0,0.47579756,0.013764933
2_20_960,0,0.48339292,0.014378852
2_20_961,0,0.458932,0.011721633
2_20_962,0,0.458932,0.011721633
2_20_963,0,0.46012515,0.01098682
2_20_964,0,0.46419984,0.01106721
2_20_965,0,0.49011835,0.013863443
2_20_966,0,0.49179128,0.01427691
2_20_967,0,0.49179128,0.01427691
2_20_968,0,0.5094951,0.01611401
2_20_969,0,0.5169033,0.017720509
2_20_970,0,0.48168114,0.01504838
2_20_971,0,0.39981,0.007104982
2_20_972,0,0.39981,0.007104982
2_20_973,0,0.35421237,0.003569613
2_20_974,0,0.39729446,0.007147119
2_20_975,0,0.3454522,0.005476851
2_20_976,0,0.2930651,1.76E-04
2_20_977,0,0.38938442,0.002291051
2_20_978,0,0.41223475,0.003485193
2_20_979,0,0.41223475,0.003485193
2_20_980,0,0.41053694,0.006289101
2_20_981,0,0.4162485,0.006809074
2_20_982,0,0.42509088,0.00714892
2_20_983,0,0.4146944,0.00800028
2_20_984,0,0.4146944,0.00800028
2_20_985,0,0.41482514,0.008173005
2_20_986,0,0.4141631,0.008388904
2_20_987,0,0.41154987,0.008348033
2_20_988,0,0.41469052,0.008424568
2_20_989,0,0.41469052,0.008424568
2_20_990,0,0.4223955,0.009502864
2_20_991,0,0.41561887,0.009820595
2_20_992,0,0.3957144,0.009002343
2_20_993,0,0.39187753,0.00863739
2_20_994,0,0.39187753,0.00863739
2_20_995,0,0.4083805,0.010821657
2_20_996,0,0.4403326,0.012893818
2_20_997,0,0.4700204,0.016165289
2_20_998,0,0.47300684,0.013261407
2_20_999,0,0.47300684,0.013261407
2_20_1000,0,0.4686422,0.011712906
2_20_1001,0,0.45952913,0.011066788
2_20_1002,0,0.45663336,0.01089941
2_20_1003,0,0.45663336,0.01089941
2_20_1004,0,0.4604235,0.011281632
2_20_1005,0,0.45446083,0.011559837
2_20_1006,0,0.453943,0.011806447
2_20_1007,0,0.46704236,0.013240291
2_20_1008,0,0.46115288,0.012286685
2_20_1009,0,0.4473947,0.010865249
2_20_1010,0,0.44770268,0.010826037
2_20_1011,0,0.46064892,0.012025115
2_20_1012,0,0.44935313,0.011035877
2_20_1013,0,0.44935313,0.011035877
2_20_1014,0,0.44397336,0.010307241
2_20_1015,0,0.44862124,0.010850768
2_20_1016,0,0.44905812,0.011150844
2_20_1017,0,0.4443044,0.01080135
2_20_1018,0,0.4443044,0.01080135
2_20_1019,0,0.44272777,0.010677266
2_20_1020,0,0.4497194,0.011338568
2_20_1021,0,0.449453,0.011122461
2_20_1022,0,0.449453,0.011122461
2_20_1023,0,0.44162506,0.010269507
2_20_1024,0,0.45965886,0.012205204
2_20_1025,0,0.45998716,0.012402481
2_20_1026,0,0.45402068,0.011420923
2_20_1027,0,0.45402068,0.011420923
2_20_1028,0,0.47032994,0.012160811
2_20_1029,0,0.45363274,0.010165477
2_20_1030,0,0.47757402,0.012115182
2_20_1031,0,0.48771933,0.013655972
2_20_1032,0,0.48771933,0.013655972
2_20_1033,0,0.49382475,0.014474482
2_20_1034,0,0.51391375,0.016956665
2_20_1035,0,0.48405322,0.015467941
2_20_1036,0,0.41192877,0.007185662
2_20_1037,0,0.41192877,0.007185662
2_20_1038,0,0.36213037,0.003885838
2_20_1039,0,0.4289628,0.010033967
2_20_1040,0,0.3706458,0.006587285
2_20_1041,0,0.3706458,0.006587285
2_20_1042,0,0.43720448,0.004205649
2_20_1043,0,0.44512463,0.00925557
2_20_1044,0,0.44512463,0.00925557
2_20_1045,0,0.44797957,0.010235849
2_20_1046,0,0.43828988,0.008950393
2_20_1047,0,0.44327796,0.008167783
2_20_1048,0,0.4311974,0.009216114
2_20_1049,0,0.4311974,0.009216114
2_20_1050,0,0.43001708,0.009198369
2_20_1051,0,0.4276968,0.009245483
2_20_1052,0,0.41048387,0.007759782
2_20_1053,0,0.41513127,0.008184969
2_20_1054,0,0.41513127,0.008184969
2_20_1055,0,0.4325923,0.010384061
2_20_1056,0,0.41683587,0.009581795
2_20_1057,0,0.3917526,0.008336466
2_20_1058,0,0.4073726,0.009573807
2_20_1059,0,0.4073726,0.009573807
2_20_1060,0,0.44442186,0.012843827
2_20_1061,0,0.45387152,0.013036492
2_20_1062,0,0.45625383,0.013301076
2_20_1063,0,0.45625383,0.010063897
2_20_1064,0,0.4636548,0.01074129
2_20_1065,0,0.4608602,0.010980548
2_20_1066,0,0.4551196,0.011336496
2_20_1067,0,0.45482433,0.011271104
2_20_1068,0,0.45482433,0.011271104
2_20_1069,0,0.45973137,0.011601579
2_20_1070,0,0.45335627,0.011747847
2_20_1071,0,0.45128748,0.011204864
2_20_1072,0,0.46115288,0.012286685
2_20_1073,0,0.45219228,0.010861315
2_20_1074,0,0.44671264,0.010492997
2_20_1075,0,0.44586113,0.010337146
2_20_1076,0,0.44854015,0.010466659
2_20_1077,0,0.4493025,0.01022384
2_20_1078,0,0.4493025,0.01022384
2_20_1079,0,0.4519436,0.010845127
2_20_1080,0,0.45565027,0.011278652
2_20_1081,0,0.4483167,0.010814036
2_20_1082,0,0.4483167,0.010814036
2_20_1083,0,0.4511549,0.011207775
2_20_1084,0,0.4665376,0.012977743
2_20_1085,0,0.4767846,0.014353569
2_20_1086,0,0.4567885,0.012140549
2_20_1087,0,0.4567885,0.012140549
2_20_1088,0,0.44535008,0.010302384
2_20_1089,0,0.45542073,0.011502666
2_20_1090,0,0.47560823,0.01357827
2_20_1091,0,0.4631823,0.01212183
2_20_1092,0,0.4631823,0.01212183
2_20_1093,0,0.45881248,0.0107154
2_20_1094,0,0.44887918,0.009847284
2_20_1095,0,0.46465394,0.01081316
2_20_1096,0,0.47840557,0.01242732
2_20_1097,0,0.47840557,0.01242732
2_20_1098,0,0.4633043,0.01148661
2_20_1099,0,0.5014678,0.014514429
2_20_1100,0,0.52048564,0.018306841
2_20_1101,0,0.52048564,0.018306841
2_20_1102,0,0.46250787,0.012178761
2_20_1103,0,0.411095,0.007389132
2_20_1104,0,0.44165593,0.010943294
2_20_1105,0,0.39066786,0.006780232
2_20_1106,0,0.39066786,0.006780232
2_20_1107,0,0.43551952,0.005490516
2_20_1108,0,0.4451287,0.009074884
2_20_1109,0,0.4451287,0.009074884
2_20_1110,0,0.45572516,0.008911709
2_20_1111,0,0.44303483,0.007487617
2_20_1112,0,0.45156184,0.008266208
2_20_1113,0,0.46568194,0.011960954
2_20_1114,0,0.46568194,0.011960954
2_20_1115,0,0.46098474,0.011592773
2_20_1116,0,0.44285434,0.010165674
2_20_1117,0,0.42381397,0.008790104
2_20_1118,0,0.41939765,0.008363637
2_20_1119,0,0.41939765,0.008363637
2_20_1120,0,0.43511656,0.010117517
2_20_1121,0,0.43837273,0.011612455
2_20_1122,0,0.41730282,0.010528583
2_20_1123,0,0.41730282,0.010528583
2_20_1124,0,0.43877894,0.012029465
2_20_1125,0,0.45087415,0.011916247
2_20_1126,0,0.44194272,0.01069512
2_20_1127,0,0.4525042,0.011833775
2_20_1128,0,0.4525042,0.009025939
2_20_1129,0,0.46140495,0.010502302
2_20_1130,0,0.46550348,0.011626617
2_20_1131,0,0.45249835,0.011159901
2_20_1132,0,0.4524564,0.010859299
2_20_1133,0,0.4524564,0.010859299
2_20_1134,0,0.45893028,0.011398008
2_20_1135,0,0.44544983,0.010370115
2_20_1136,0,0.4455107,0.010249097
2_20_1137,0,0.45219228,0.010861315
2_20_1138,0,0.4593676,0.01137283
2_20_1139,0,0.46163905,0.011635371
2_20_1140,0,0.45980164,0.010773843
2_20_1141,0,0.46077088,0.011129476
2_20_1142,0,0.46077088,0.011129476
2_20_1143,0,0.45716545,0.010943379
2_20_1144,0,0.4550804,0.010904041
2_20_1145,0,0.46859968,0.012822713
2_20_1146,0,0.4752317,0.013134411
2_20_1147,0,0.4752317,0.013134411
2_20_1148,0,0.46609187,0.012256501
2_20_1149,0,0.4672242,0.012323539
2_20_1150,0,0.4884608,0.015404236
2_20_1151,0,0.48423702,0.014350117
2_20_1152,0,0.48423702,0.014350117
2_20_1153,0,0.46692988,0.011957532
2_20_1154,0,0.4637567,0.012263398
2_20_1155,0,0.47319865,0.013164698
2_20_1156,0,0.47117895,0.01245049
2_20_1157,0,0.47117895,0.01245049
2_20_1158,0,0.46256793,0.011286988
2_20_1159,0,0.45669878,0.011103624
2_20_1160,0,0.4497118,0.009506961
2_20_1161,0,0.4574611,0.010451547
2_20_1162,0,0.4574611,0.010451547
2_20_1163,0,0.4663919,0.011800261
2_20_1164,0,0.48811564,0.013587669
2_20_1165,0,0.51500744,0.016281658
2_20_1166,0,0.51500744,0.016281658
2_20_1167,0,0.5019335,0.015233251
2_20_1168,0,0.48257682,0.014527904
2_20_1169,0,0.47219184,0.013911537
2_20_1170,0,0.42752883,0.009049962
2_20_1171,0,0.42752883,0.009049962
2_20_1172,0,0.4341398,0.004205659
2_20_1173,0,0.43619847,0.007826397
2_20_1174,0,0.43619847,0.007826397
2_20_1175,0,0.4277705,0.006788961
2_20_1176,0,0.4168437,0.00631727
2_20_1177,0,0.44186935,0.007694998
2_20_1178,0,0.46214303,0.011460901
2_20_1179,0,0.46214303,0.011460901
2_20_1180,0,0.47582045,0.013068094
2_20_1181,0,0.46033603,0.011704223
2_20_1182,0,0.43267602,0.009132073
2_20_1183,0,0.43267602,0.009132073
2_20_1184,0,0.42015326,0.008251602
2_20_1185,0,0.43211493,0.009709259
2_20_1186,0,0.4567125,0.013406866
2_20_1187,0,0.45356634,0.013830272
2_20_1188,0,0.45356634,0.013830272
2_20_1189,0,0.46700242,0.013882885
2_20_1190,0,0.463347,0.012825475
2_20_1191,0,0.4639053,0.012683287
2_20_1192,0,0.47647253,0.013818582
2_20_1193,0,0.47647253,0.010370769
2_20_1194,0,0.4900512,0.01290239
2_20_1195,0,0.49380714,0.014108494
2_20_1196,0,0.4732155,0.012826264
2_20_1197,0,0.46907958,0.012459517
2_20_1198,0,0.46907958,0.012459517
2_20_1199,0,0.47768787,0.013150595
2_20_1200,0,0.46571338,0.012054225
2_20_1201,0,0.46923634,0.012272316
2_20_1202,0,0.4593676,0.01137283
2_20_1203,0,0.48535973,0.014256536
2_20_1204,0,0.4868926,0.014073525
2_20_1205,0,0.47956795,0.013069791
2_20_1206,0,0.4752004,0.012513957
2_20_1207,0,0.4752004,0.012513957
2_20_1208,0,0.48150074,0.013163385
2_20_1209,0,0.4821624,0.012685364
2_20_1210,0,0.488291,0.014340319
2_20_1211,0,0.5000317,0.016414868
2_20_1212,0,0.5000317,0.016414868
2_20_1213,0,0.48363078,0.013860029
2_20_1214,0,0.49049866,0.014440334
2_20_1215,0,0.5014233,0.016018974
2_20_1216,0,0.4917205,0.015194792
2_20_1217,0,0.4917205,0.015194792
2_20_1218,0,0.4883181,0.014233779
2_20_1219,0,0.49571827,0.015384116
2_20_1220,0,0.5022805,0.016297498
2_20_1221,0,0.504233,0.016502564
2_20_1222,0,0.504233,0.016502564
2_20_1223,0,0.4975741,0.01589855
2_20_1224,0,0.4907806,0.014885484
2_20_1225,0,0.48291025,0.012814675
2_20_1226,0,0.48291025,0.012814675
2_20_1227,0,0.47534233,0.012099982
2_20_1228,0,0.4776337,0.013125186
2_20_1229,0,0.49398845,0.015534514
2_20_1230,0,0.5021642,0.015162656
2_20_1231,0,0.5021642,0.015162656
2_20_1232,0,0.49177682,0.013787073
2_20_1233,0,0.47475934,0.012853983
2_20_1234,0,0.47908723,0.013541597
2_20_1235,0,0.44502285,0.01038414
2_20_1236,0,0.44502285,0.01038414
2_20_1237,0,0.44576567,0.004113123
2_20_1238,0,0.4448128,0.008323897
2_20_1239,0,0.4448128,0.008323897
2_20_1240,0,0.42306027,0.006324675
2_20_1241,0,0.4003732,0.004779664
2_20_1242,0,0.42630544,0.006289531
2_20_1243,0,0.45314312,0.008486284
2_20_1244,0,0.45314312,0.008486284
2_20_1245,0,0.46814117,0.009961206
2_20_1246,0,0.4668655,0.009965943
2_20_1247,0,0.43795192,0.007461646
2_20_1248,0,0.43795192,0.007461646
2_20_1249,0,0.42434946,0.008335114
2_20_1250,0,0.42720208,0.008686571
2_20_1251,0,0.45071885,0.011859102
2_20_1252,0,0.47406012,0.015049032
2_20_1253,0,0.47406012,0.015049032
2_20_1254,0,0.46300438,0.012793602
2_20_1255,0,0.46216074,0.0123828
2_20_1256,0,0.4723068,0.013473893
2_20_1257,0,0.4862856,0.015210544
2_20_1258,0,0.4862856,0.011409532
2_20_1259,0,0.5016301,0.014302258
2_20_1260,0,0.50109017,0.015568746
2_20_1261,0,0.49071994,0.015020984
2_20_1262,0,0.49631438,0.015721575
2_20_1263,0,0.49631438,0.015721575
2_20_1264,0,0.50087404,0.016130756
2_20_1265,0,0.49375933,0.015298627
2_20_1266,0,0.5010961,0.015925016
2_20_1267,0,0.5010961,0.015925016
2_20_1268,0,0.48248821,0.014777157
2_20_1269,0,0.48206705,0.015074234
2_20_1270,0,0.4786511,0.01377681
2_20_1271,0,0.47177553,0.01254698
2_20_1272,0,0.47177553,0.01254698
2_20_1273,0,0.46908996,0.011770217
2_20_1274,0,0.47137207,0.011939789
2_20_1275,0,0.4937706,0.013903185
2_20_1276,0,0.49609655,0.015116327
2_20_1277,0,0.49609655,0.015116327
2_20_1278,0,0.47292,0.012468956
2_20_1279,0,0.47189695,0.012844557
2_20_1280,0,0.4811904,0.013983025
2_20_1281,0,0.4764997,0.013579414
2_20_1282,0,0.4764997,0.013579414
2_20_1283,0,0.47499356,0.012962057
2_20_1284,0,0.47245175,0.012423808
2_20_1285,0,0.47976428,0.013729252
2_20_1286,0,0.47976428,0.013729252
2_20_1287,0,0.49560836,0.016282578
2_20_1288,0,0.5066786,0.017726892
2_20_1289,0,0.485146,0.015143779
2_20_1290,0,0.46152833,0.010698693
2_20_1291,0,0.46152833,0.010698693
2_20_1292,0,0.4579714,0.010335754
2_20_1293,0,0.46023485,0.010907098
2_20_1294,0,0.47295496,0.013582281
2_20_1295,0,0.4846975,0.014117709
2_20_1296,0,0.4846975,0.014117709
2_20_1297,0,0.47278163,0.011437164
2_20_1298,0,0.46047553,0.011304137
2_20_1299,0,0.4516299,0.011012526
2_20_1300,0,0.4124017,0.00865483
2_20_1301,0,0.4124017,0.00865483
2_20_1302,0,0.44669676,0.004343181
2_20_1303,0,0.44650674,0.008362766
2_20_1304,0,0.44650674,0.008362766
2_20_1305,0,0.4301648,0.00701558
2_20_1306,0,0.41871738,0.006898993
2_20_1307,0,0.4203157,0.006720019
2_20_1308,0,0.4203157,0.006720019
2_20_1309,0,0.43937635,0.007717824
2_20_1310,0,0.4523856,0.009268575
2_20_1311,0,0.45829272,0.009844832
2_20_1312,0,0.44880146,0.008601813
2_20_1313,0,0.44880146,0.008601813
2_20_1314,0,0.42054492,0.00798873
2_20_1315,0,0.41548246,0.00773988
2_20_1316,0,0.4300291,0.009345081
2_20_1317,0,0.44509497,0.010995565
2_20_1318,0,0.44509497,0.010995565
2_20_1319,0,0.44591585,0.011038352
2_20_1320,0,0.45298815,0.011721411
2_20_1321,0,0.46568948,0.013188407
2_20_1322,0,0.48596808,0.01570518
2_20_1323,0,0.48596808,0.012121932
2_20_1324,0,0.49148184,0.014413744
2_20_1325,0,0.48800105,0.014697109
2_20_1326,0,0.48617783,0.014643424
2_20_1327,0,0.48617783,0.014643424
2_20_1328,0,0.48393378,0.014051333
2_20_1329,0,0.4854153,0.01446408
2_20_1330,0,0.4919223,0.015061711
2_20_1331,0,0.49517226,0.015440325
2_20_1332,0,0.49517226,0.015440325
2_20_1333,0,0.48248821,0.014777157
2_20_1334,0,0.4567292,0.012713473
2_20_1335,0,0.46883792,0.013723265
2_20_1336,0,0.4788454,0.013806443
2_20_1337,0,0.4788454,0.013806443
2_20_1338,0,0.47445065,0.012838201
2_20_1339,0,0.4756001,0.012328057
2_20_1340,0,0.48701894,0.013108404
2_20_1341,0,0.48887584,0.013851005
2_20_1342,0,0.48887584,0.013851005
2_20_1343,0,0.48035938,0.01383337
2_20_1344,0,0.4804703,0.013732544
2_20_1345,0,0.47279683,0.013351176
2_20_1346,0,0.4721036,0.013133942
2_20_1347,0,0.4721036,0.013133942
2_20_1348,0,0.4567207,0.01121414
2_20_1349,0,0.45677397,0.011281877
2_20_1350,0,0.4582151,0.012259507
2_20_1351,0,0.4582151,0.012259507
2_20_1352,0,0.4636299,0.013561991
2_20_1353,0,0.4852283,0.014946418
2_20_1354,0,0.47642013,0.01465018
2_20_1355,0,0.45934585,0.011002231
2_20_1356,0,0.45934585,0.011002231
2_20_1357,0,0.44612098,0.00967034
2_20_1358,0,0.44819745,0.009833128
2_20_1359,0,0.4750691,0.012566794
2_20_1360,0,0.4805245,0.013580422
2_20_1361,0,0.4805245,0.013580422
2_20_1362,0,0.45192432,0.010599238
2_20_1363,0,0.4185922,0.008232503
2_20_1364,0,0.42224592,0.008233041
2_20_1365,0,0.41517043,0.008204744
2_20_1366,0,0.41517043,0.008204744
2_20_1367,0,0.43740797,0.007550368
2_20_1368,0,0.43740797,0.007550368
2_20_1369,0,0.4536526,0.008671931
2_20_1370,0,0.43558663,0.007386213
2_20_1371,0,0.4268124,0.006892063
2_20_1372,0,0.4257188,0.007120114
2_20_1373,0,0.4257188,0.007120114
2_20_1374,0,0.45816126,0.009568825
2_20_1375,0,0.4771928,0.011654654
2_20_1376,0,0.48768476,0.01266509
2_20_1377,0,0.4901861,0.012707441
2_20_1378,0,0.4901861,0.012707441
2_20_1379,0,0.47688812,0.01387557
2_20_1380,0,0.46073166,0.012187442
2_20_1381,0,0.4450078,0.010487459
2_20_1382,0,0.45089635,0.011277244
2_20_1383,0,0.45089635,0.011277244
2_20_1384,0,0.45250815,0.011634661
2_20_1385,0,0.46193615,0.012948485
